2024-10-15 18:14:26,106 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-spi-1.9.22.jar
2024-10-15 18:14:26,106 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-file-1.9.22.jar
2024-10-15 18:14:26,107 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-http-1.9.22.jar
2024-10-15 18:14:26,107 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-transport-wagon-1.9.22.jar
2024-10-15 18:14:26,107 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-util-1.9.22.jar
2024-10-15 18:14:26,107 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-3.9.9.jar
2024-10-15 18:14:26,108 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-settings-builder-3.9.9.jar
2024-10-15 18:14:26,108 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-shared-utils-3.4.2.jar
2024-10-15 18:14:26,108 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2024-10-15 18:14:26,108 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
